ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
467666,1,1,48,1,Executive,4.0,2,3.0,6
467667,1,1,33,0,Doctor,9.0,0,2.0,6
467669,1,1,82,0,Lawyer,1.0,2,2.0,6
467673,1,1,45,0,Executive,1.0,2,4.0,6
467678,1,0,56,0,Marketing,1.0,0,2.0,6
467679,0,1,49,1,Artist,,1,4.0,2
467683,1,1,30,1,Healthcare,8.0,2,3.0,2
467684,1,0,37,1,Healthcare,8.0,0,3.0,2
467685,1,1,51,0,Marketing,0.0,2,6.0,4
467693,1,1,59,1,Entertainment,5.0,2,5.0,6
467694,1,1,56,1,Executive,0.0,2,2.0,6
467699,0,1,29,1,Doctor,0.0,1,2.0,4
467705,1,1,31,1,Artist,,0,2.0,6
467706,0,1,35,1,Artist,,1,4.0,6
467707,1,1,89,1,Lawyer,7.0,2,2.0,6
467710,0,0,38,1,Artist,9.0,0,4.0,6
467715,1,1,45,1,Executive,4.0,2,3.0,6
467721,1,0,37,1,Entertainment,0.0,0,1.0,4
467723,1,1,74,0,Executive,1.0,0,7.0,6
467726,1,1,82,1,Lawyer,0.0,2,2.0,6
467727,1,1,53,1,Artist,7.0,2,4.0,3
467728,0,1,43,0,Engineer,0.0,2,5.0,6
467729,1,1,62,1,Entertainment,2.0,1,6.0,6
467733,1,1,56,0,Executive,8.0,2,3.0,6
467734,1,1,88,1,Lawyer,3.0,2,2.0,6
467735,1,0,28,1,Doctor,0.0,0,2.0,6
467737,0,1,51,1,Entertainment,5.0,1,2.0,6
467739,0,1,60,0,Artist,0.0,1,4.0,6
467740,1,0,19,0,Healthcare,0.0,0,3.0,6
467741,1,0,23,0,Healthcare,1.0,0,3.0,4
467749,1,0,20,0,Healthcare,0.0,0,9.0,7
467763,0,0,50,1,Artist,1.0,0,1.0,2
467767,0,0,21,0,Marketing,4.0,0,4.0,6
467768,1,1,62,1,Doctor,0.0,1,2.0,6
467769,0,0,36,1,Doctor,1.0,0,1.0,3
467772,0,0,31,0,Marketing,0.0,0,2.0,6
467779,1,1,52,1,Doctor,4.0,1,3.0,6
467789,1,0,20,0,Healthcare,1.0,0,5.0,6
467798,0,0,23,0,,,0,2.0,6
467802,0,1,48,1,Artist,1.0,2,5.0,6
467803,0,1,40,1,Entertainment,6.0,1,2.0,6
467806,1,1,55,1,Artist,1.0,2,2.0,6
467808,0,1,62,1,Artist,1.0,1,2.0,6
467812,1,0,48,1,Artist,0.0,0,1.0,2
467813,1,1,36,1,Entertainment,1.0,0,2.0,4
467815,0,1,73,1,Artist,0.0,0,2.0,6
467825,0,0,23,0,Marketing,0.0,0,8.0,6
467828,0,1,25,1,Artist,0.0,1,2.0,2
467838,1,1,60,1,Artist,0.0,1,2.0,6
467848,1,0,37,1,Artist,14.0,0,1.0,6
467849,0,1,39,1,Doctor,0.0,0,1.0,2
467852,0,0,39,1,Artist,12.0,0,1.0,6
467856,1,1,58,1,Artist,0.0,0,2.0,6
467860,0,0,33,1,Entertainment,0.0,0,1.0,7
467861,0,0,29,0,Artist,,0,4.0,4
467864,0,1,66,1,Lawyer,1.0,2,2.0,6
467865,0,0,40,1,Artist,2.0,0,1.0,4
467868,0,1,66,1,Entertainment,0.0,2,2.0,6
467876,0,1,50,1,Artist,9.0,2,2.0,6
467879,0,1,51,1,Artist,,2,4.0,6
467880,0,1,50,1,Artist,0.0,1,2.0,6
467882,0,0,39,1,Artist,1.0,0,1.0,6
467883,0,1,46,1,Artist,0.0,1,2.0,6
467888,1,0,29,0,Doctor,0.0,0,4.0,6
467891,0,0,29,1,Doctor,0.0,0,5.0,6
467892,1,0,23,0,Doctor,1.0,0,5.0,6
467894,1,1,57,1,Artist,1.0,1,2.0,6
467895,0,0,31,1,Healthcare,1.0,0,4.0,6
467898,0,1,69,1,Artist,1.0,0,1.0,6
467901,0,0,28,1,Entertainment,0.0,0,4.0,6
467904,0,0,31,1,Artist,14.0,0,1.0,6
467905,1,1,37,1,Executive,0.0,2,3.0,6
467911,1,1,58,1,Healthcare,0.0,0,4.0,6
467913,1,1,48,1,Artist,3.0,0,1.0,6
467915,0,0,18,0,Doctor,1.0,0,4.0,6
467917,0,0,27,1,Healthcare,2.0,0,4.0,1
467927,1,0,30,1,Doctor,8.0,0,6.0,2
467929,0,1,36,1,Artist,1.0,1,2.0,6
467930,1,1,45,1,Entertainment,4.0,1,2.0,6
467932,0,0,26,0,Healthcare,1.0,0,4.0,6
467933,0,0,23,0,Healthcare,0.0,0,3.0,6
467934,0,0,42,1,Artist,0.0,0,1.0,6
467938,1,1,46,1,Entertainment,5.0,0,1.0,2
467940,0,0,27,0,Marketing,8.0,0,4.0,2
467946,0,1,42,1,Artist,0.0,0,2.0,6
467948,0,0,19,0,Healthcare,0.0,0,3.0,6
467949,1,0,21,0,Healthcare,1.0,0,4.0,4
467950,0,0,35,1,Entertainment,1.0,0,2.0,6
467954,1,0,29,0,Healthcare,9.0,0,4.0,6
467958,0,0,35,1,Doctor,1.0,0,1.0,6
467960,0,0,53,1,Entertainment,,0,2.0,6
467961,1,1,47,1,Executive,1.0,2,5.0,4
467968,0,0,43,1,Healthcare,9.0,0,3.0,7
